Age,Is_Senior,Marital_Status,Married_Premium_Discount,Prior_Insurance,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Source_of_Lead,Time_Since_First_Contact,Conversion_Status,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Region,Premium_Adjustment_Region
39,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2036,0,1,0,50,Agent,22,1,6,1,2,2,740.4334734913264,-50,Urban,100
18,0,Widowed,0,<1 year,100,0,Low,0,Full Coverage,0,2350,1,0,0,50,Online,14,1,7,0,1,13,609.6784828207147,50,Urban,100
52,0,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,2150,0,1,0,50,Online,17,1,4,0,1,1,689.3595927502173,50,Urban,100
51,0,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2286,1,1,1,150,Online,4,1,6,4,1,11,707.5118744638588,-50,Urban,100
18,0,Married,86,1-5 years,50,0,High,0,Liability-Only,-200,2236,0,0,0,0,Agent,22,1,7,1,2,2,606.3426932316767,50,Urban,100
39,0,Widowed,0,>5 years,0,0,Medium,0,Full Coverage,0,2250,1,0,0,50,Online,4,0,2,2,1,14,663.2234286027617,50,Urban,100
18,0,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,2050,1,0,0,50,Online,6,1,5,2,2,5,683.9813860798569,50,Rural,0
30,0,Divorced,0,<1 year,100,0,Low,0,Liability-Only,-200,2000,0,0,0,0,Online,26,1,7,1,3,4,729.3420153546977,-50,Rural,0
26,0,Divorced,0,1-5 years,50,0,Low,0,Liability-Only,-200,2150,0,0,0,0,Online,5,1,4,6,2,7,676.7540222031723,50,Urban,100
52,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2286,0,0,0,0,Online,20,1,9,5,1,6,601.8469498021234,50,Urban,100
41,0,Married,86,1-5 years,50,1,Medium,100,Liability-Only,-200,2136,0,1,1,100,Agent,4,1,2,3,1,5,671.2519436661157,50,Rural,0
20,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2036,1,1,0,100,Online,20,0,2,2,3,11,657.7244892650264,50,Rural,0
53,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2186,0,0,0,0,Agent,25,1,4,1,3,8,674.2890364605969,50,Suburban,50
18,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2036,0,0,0,0,Referral,16,1,5,2,3,10,738.1573042347675,-50,Suburban,50
44,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2336,0,0,0,0,Online,27,1,5,4,3,9,700.2045178869082,-50,Urban,100
27,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2036,0,1,0,50,Online,9,1,5,1,3,5,730.2727960866187,-50,Urban,100
34,0,Married,86,>5 years,0,2,Low,100,Full Coverage,0,2336,0,0,1,50,Online,11,1,3,2,3,6,812.5101243157833,-50,Urban,100
47,0,Married,86,1-5 years,50,2,Low,100,Full Coverage,0,2386,0,0,0,0,Agent,12,0,3,2,1,8,757.8744108429702,-50,Suburban,50
47,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2236,1,0,1,100,Online,10,1,4,2,2,7,724.9960799589068,-50,Urban,100
60,1,Married,86,<1 year,100,1,Low,50,Liability-Only,-200,2336,0,0,0,0,Online,17,1,6,3,3,10,671.2842068472606,50,Urban,100
38,0,Married,86,1-5 years,50,0,High,0,Liability-Only,-200,2086,0,1,0,50,Online,27,1,3,2,1,2,645.9580163057062,50,Rural,0
44,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,0,0,0,0,Online,24,0,4,0,3,13,747.7886016405262,-50,Urban,100
33,0,Widowed,0,<1 year,100,0,High,0,Full Coverage,0,2400,0,0,0,0,Referral,20,1,5,3,2,12,634.4046318057623,50,Urban,100
42,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,0,0,0,Online,27,1,4,1,3,1,711.0468281161013,-50,Suburban,50
46,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2336,0,1,0,50,Online,4,1,5,0,1,11,609.0595222392512,50,Suburban,50
38,0,Divorced,0,>5 years,0,1,Low,50,Full Coverage,0,2250,0,0,0,0,Agent,17,1,4,0,1,7,724.7361850247759,-50,Urban,100
18,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,0,0,0,0,Agent,25,0,3,3,3,14,724.0800127666058,-50,Urban,100
44,0,Single,0,1-5 years,50,1,High,200,Full Coverage,0,2350,1,1,0,100,Online,27,1,2,1,3,10,753.7292790491983,-50,Urban,100
45,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2086,1,0,0,50,Online,28,1,6,0,3,6,733.6698972056948,-50,Urban,100
29,0,Divorced,0,1-5 years,50,2,Low,100,Full Coverage,0,2350,0,0,0,0,Online,1,0,3,3,1,11,726.589151829546,-50,Urban,100
20,0,Widowed,0,<1 year,100,0,Medium,0,Full Coverage,0,2350,0,1,0,50,Online,29,1,10,1,1,10,595.952873025199,50,Urban,100
62,1,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2300,0,1,1,100,Agent,9,1,6,4,2,9,689.5660130108869,50,Urban,100
47,0,Married,86,>5 years,0,1,High,200,Full Coverage,0,2536,0,0,0,0,Online,28,1,6,1,1,4,627.697364043575,50,Suburban,50
36,0,Divorced,0,<1 year,100,0,Low,0,Full Coverage,0,2300,1,1,0,100,Agent,21,1,3,5,2,12,650.8268038416037,50,Urban,100
22,0,Single,0,1-5 years,50,2,High,400,Full Coverage,0,2650,0,0,0,0,Agent,17,1,5,2,3,6,733.665833493292,-50,Urban,100
27,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,0,1,50,Online,12,1,8,0,1,3,740.3302553396246,-50,Urban,100
59,1,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2436,0,0,0,0,Online,3,1,5,1,2,3,679.9407835762296,50,Urban,100
42,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2200,0,1,0,50,Online,19,1,3,0,1,13,692.91252018223,50,Suburban,50
31,0,Married,86,1-5 years,50,2,Medium,200,Liability-Only,-200,2286,0,0,1,50,Online,1,1,6,5,3,4,709.8093104108887,-50,Urban,100
47,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2336,0,1,0,50,Referral,15,0,0,2,1,11,694.9621133995014,50,Urban,100
27,0,Single,0,<1 year,100,1,Low,50,Liability-Only,-200,2050,0,0,0,0,Online,12,1,5,2,1,1,748.0283533858427,-50,Rural,0
62,1,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Agent,28,1,2,2,3,10,733.3977411997822,-50,Suburban,50
60,1,Single,0,>5 years,0,2,Low,100,Full Coverage,0,2350,0,0,1,50,Online,12,1,4,2,1,4,663.5004789104503,50,Urban,100
33,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,2100,0,1,0,50,Online,12,1,6,1,2,2,699.9693786889765,50,Urban,100
30,0,Married,86,<1 year,100,0,High,0,Liability-Only,-200,2286,0,0,0,0,Agent,27,1,5,3,1,13,681.193144013266,50,Urban,100
18,0,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2350,0,0,0,0,Agent,13,1,4,1,2,8,633.0257074764334,50,Suburban,50
18,0,Widowed,0,>5 years,0,1,Low,50,Liability-Only,-200,2050,0,0,0,0,Online,3,1,4,3,2,9,677.3540363583396,50,Rural,0
19,0,Married,86,>5 years,0,1,Medium,100,Full Coverage,0,2386,0,0,0,0,Referral,15,1,2,2,1,12,684.7574480727831,50,Rural,0
42,0,Single,0,>5 years,0,0,Medium,0,Full Coverage,0,2200,0,0,0,0,Online,6,1,1,1,1,2,799.853182393034,-50,Urban,100
35,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2186,0,0,0,0,Online,27,1,6,0,3,2,719.6043298956243,-50,Urban,100
19,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2186,0,0,0,0,Online,25,1,9,2,2,8,749.8135570583088,-50,Rural,0
35,0,Married,86,1-5 years,50,0,High,0,Full Coverage,0,2336,0,0,0,0,Agent,27,1,7,4,2,10,682.3304535121196,50,Rural,0
47,0,Married,86,1-5 years,50,1,Low,50,Liability-Only,-200,2036,1,0,1,100,Online,3,1,5,2,1,7,784.4005953275389,-50,Suburban,50
47,0,Married,86,>5 years,0,1,Low,50,Liability-Only,-200,2136,0,0,1,50,Online,8,1,4,5,2,2,677.7661551495372,50,Suburban,50
18,0,Widowed,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,1,0,50,Online,18,1,3,4,1,13,720.0071476626508,-50,Suburban,50
38,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2300,0,0,0,0,Online,9,1,5,2,1,9,736.8632493822357,-50,Urban,100
19,0,Single,0,1-5 years,50,1,High,200,Liability-Only,-200,2150,0,1,0,50,Online,5,1,4,2,2,1,807.9846523486641,-50,Suburban,50
53,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2036,0,0,0,0,Online,25,1,7,4,1,2,715.6579529106357,-50,Rural,0
51,0,Single,0,<1 year,100,0,Low,0,Liability-Only,-200,2050,1,0,0,50,Agent,23,1,6,2,2,6,771.0207556845213,-50,Urban,100
26,0,Married,86,<1 year,100,1,High,200,Full Coverage,0,2486,1,1,0,100,Online,25,1,7,3,1,2,700.2475767455084,-50,Urban,100
28,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2286,0,1,0,50,Online,18,1,4,2,1,10,753.6441249248461,-50,Urban,100
33,0,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2386,0,0,1,50,Online,18,0,2,2,3,13,735.7992710348844,-50,Urban,100
18,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2186,0,0,0,0,Online,19,1,5,0,3,4,742.3805555333456,-50,Rural,0
45,0,Married,86,1-5 years,50,1,High,200,Full Coverage,0,2486,0,0,0,0,Agent,16,1,4,1,3,2,773.270536650449,-50,Suburban,50
35,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2400,0,0,0,0,Agent,8,1,6,3,1,6,696.2090305077544,50,Urban,100
54,0,Divorced,0,1-5 years,50,1,Low,50,Full Coverage,0,2250,0,1,0,50,Online,28,0,4,1,1,9,816.1900265133028,-50,Urban,100
23,0,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2286,0,1,0,50,Online,28,1,2,1,1,14,673.9085641437479,50,Suburban,50
30,0,Married,86,<1 year,100,0,High,0,Liability-Only,-200,2136,1,0,0,50,Online,23,1,6,1,2,11,760.4555301349527,-50,Urban,100
18,0,Married,86,1-5 years,50,0,Medium,0,Liability-Only,-200,2036,0,0,0,0,Online,7,1,5,5,3,9,739.5357697111791,-50,Rural,0
24,0,Widowed,0,>5 years,0,0,Low,0,Liability-Only,-200,1950,0,1,0,50,Online,11,1,5,4,2,5,733.5802880569505,-50,Urban,100
22,0,Divorced,0,1-5 years,50,0,Medium,0,Full Coverage,0,2100,0,1,1,100,Agent,8,1,2,2,1,1,770.4248403987206,-50,Suburban,50
54,0,Single,0,>5 years,0,0,High,0,Liability-Only,-200,2000,0,0,0,0,Online,5,1,6,0,1,9,716.6407526097996,-50,Urban,100
29,0,Widowed,0,1-5 years,50,0,High,0,Full Coverage,0,2300,0,0,0,0,Referral,15,1,6,2,2,14,692.3877364368276,50,Suburban,50
41,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2336,0,0,0,0,Agent,13,1,5,4,1,3,707.7199317069807,-50,Urban,100
34,0,Widowed,0,1-5 years,50,0,Medium,0,Liability-Only,-200,2150,0,0,0,0,Referral,10,1,9,1,3,5,692.1265440542031,50,Urban,100
20,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2136,0,0,0,0,Online,19,1,3,2,1,1,709.5562535445972,-50,Suburban,50
37,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2086,0,0,0,0,Online,1,1,2,1,3,12,659.8728974597002,50,Rural,0
48,0,Single,0,>5 years,0,1,Medium,100,Liability-Only,-200,2100,0,0,0,0,Referral,25,1,3,5,3,14,735.8662731866663,-50,Urban,100
21,0,Married,86,>5 years,0,1,Medium,100,Full Coverage,0,2386,0,0,0,0,Referral,8,1,5,0,2,5,780.1625990103095,-50,Urban,100
52,0,Single,0,>5 years,0,0,High,0,Full Coverage,0,2200,0,0,0,0,Online,17,1,5,2,2,10,707.5163486929562,-50,Urban,100
27,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2286,0,0,0,0,Online,5,1,7,2,2,2,723.7675695788664,-50,Suburban,50
32,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,1850,1,1,0,100,Online,26,1,6,1,3,9,717.2208421166697,-50,Rural,0
47,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2186,1,0,0,50,Agent,12,1,9,2,3,2,744.5706209291718,-50,Rural,0
30,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2186,0,1,0,50,Online,9,0,2,0,2,8,786.1708262951562,-50,Rural,0
40,0,Widowed,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,0,1,0,50,Agent,8,1,6,1,1,5,636.8085886862495,50,Suburban,50
35,0,Divorced,0,1-5 years,50,3,Medium,300,Liability-Only,-200,2350,0,1,0,50,Online,27,0,2,3,3,13,679.0751116925028,50,Suburban,50
41,0,Widowed,0,>5 years,0,1,Low,50,Full Coverage,0,2250,0,0,0,0,Online,5,0,5,2,2,12,733.130632816403,-50,Urban,100
18,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,1950,0,0,0,0,Online,18,1,5,1,1,1,742.8525853647894,-50,Rural,0
18,0,Single,0,>5 years,0,1,Low,50,Liability-Only,-200,2000,0,0,1,50,Online,19,1,6,3,2,14,784.462066581218,-50,Urban,100
49,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,2150,0,0,0,0,Online,14,1,2,5,2,1,670.6964046956473,50,Urban,100
55,1,Married,86,>5 years,0,0,Medium,0,Full Coverage,0,2286,0,0,0,0,Agent,6,1,7,3,3,7,778.4375341341799,-50,Urban,100
26,0,Married,86,>5 years,0,0,High,0,Liability-Only,-200,1936,0,1,0,50,Online,9,1,5,1,2,12,701.4418195789522,-50,Rural,0
36,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2286,0,0,0,0,Agent,27,1,6,1,2,14,726.2735696494947,-50,Rural,0
44,0,Divorced,0,>5 years,0,0,Medium,0,Full Coverage,0,2250,1,0,0,50,Online,29,1,4,1,1,4,689.5359443230756,50,Urban,100
50,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2186,0,1,0,50,Online,7,1,4,1,2,10,776.2913509187928,-50,Rural,0
18,0,Widowed,0,1-5 years,50,0,Medium,0,Liability-Only,-200,2050,0,0,0,0,Agent,7,1,8,2,1,7,738.2520864819239,-50,Urban,100
26,0,Single,0,>5 years,0,0,Low,0,Full Coverage,0,2050,1,1,0,100,Online,14,1,3,3,1,5,814.5704892249689,-50,Suburban,50
35,0,Single,0,1-5 years,50,2,Low,100,Liability-Only,-200,2100,0,0,0,0,Agent,18,1,4,2,3,3,719.9351535587559,-50,Suburban,50
50,0,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2436,0,0,0,0,Agent,2,1,7,2,1,8,670.0044637686138,50,Urban,100
77,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2436,0,0,0,0,Online,23,1,4,2,2,1,686.1804365792584,50,Urban,100
36,0,Widowed,0,<1 year,100,2,Low,100,Liability-Only,-200,2250,0,0,0,0,Agent,27,1,7,5,2,3,691.0489896048421,50,Suburban,50
18,0,Married,86,1-5 years,50,0,High,0,Liability-Only,-200,2036,0,0,0,0,Referral,3,1,6,1,1,11,729.4458567826728,-50,Rural,0
46,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2336,0,1,0,50,Online,9,1,3,2,2,10,732.7719690617015,-50,Urban,100
59,1,Married,86,>5 years,0,2,Low,100,Full Coverage,0,2436,0,0,0,0,Online,19,1,7,2,1,11,678.5890941208556,50,Suburban,50
41,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2036,1,1,0,100,Online,4,1,3,1,1,7,725.4342756249665,-50,Suburban,50
26,0,Married,86,1-5 years,50,1,Medium,100,Liability-Only,-200,2236,0,0,0,0,Agent,2,1,2,3,3,1,732.7243503442205,-50,Urban,100
54,0,Single,0,>5 years,0,1,Low,50,Liability-Only,-200,2000,0,1,0,50,Online,26,1,7,6,1,4,778.8452148570999,-50,Urban,100
49,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2286,0,0,0,0,Online,12,1,4,3,1,2,715.1400156308816,-50,Suburban,50
24,0,Single,0,>5 years,0,1,Low,50,Full Coverage,0,2150,1,0,0,50,Online,2,0,5,0,2,14,734.8875449401963,-50,Suburban,50
45,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2236,1,1,0,100,Online,8,0,2,3,2,11,753.0131411403536,-50,Urban,100
54,0,Divorced,0,1-5 years,50,1,Low,50,Full Coverage,0,2350,0,1,0,50,Online,15,1,3,3,2,4,672.3833133260284,50,Urban,100
57,1,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2150,0,0,0,0,Online,30,0,5,3,1,13,722.2246683480267,-50,Rural,0
39,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2086,1,1,0,100,Online,1,0,4,2,2,12,774.7965546022257,-50,Urban,100
34,0,Married,86,>5 years,0,0,Medium,0,Liability-Only,-200,1986,0,1,0,50,Online,4,1,8,2,1,10,769.9855508246739,-50,Suburban,50
58,1,Married,86,1-5 years,50,0,Medium,0,Full Coverage,0,2286,1,0,0,50,Agent,30,1,5,0,3,9,702.453545215234,-50,Urban,100
21,0,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,2050,1,0,0,50,Online,16,1,6,3,2,3,705.5176218049235,-50,Urban,100
46,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2100,0,1,0,50,Referral,23,1,7,0,3,11,847.4634102935953,-50,Rural,0
19,0,Widowed,0,1-5 years,50,0,Medium,0,Full Coverage,0,2150,1,1,0,100,Online,6,1,8,2,1,4,674.0553037558203,50,Rural,0
55,1,Married,86,1-5 years,50,2,Medium,200,Liability-Only,-200,2236,0,1,0,50,Agent,29,1,3,3,1,3,786.0232544779341,-50,Suburban,50
36,0,Married,86,>5 years,0,2,Medium,200,Full Coverage,0,2536,1,0,0,50,Online,27,1,6,1,1,2,664.1352277271075,50,Urban,100
59,1,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2186,0,1,0,50,Referral,12,1,9,1,3,6,671.4073336829204,50,Urban,100
47,0,Married,86,1-5 years,50,0,High,0,Liability-Only,-200,2236,0,0,0,0,Agent,30,0,3,1,3,14,695.7620435042405,50,Urban,100
21,0,Single,0,<1 year,100,0,Medium,0,Liability-Only,-200,2000,1,0,0,50,Agent,9,1,4,1,3,14,810.6740415643399,-50,Suburban,50
61,1,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2386,1,1,0,100,Agent,15,1,8,2,3,7,693.7499239064163,50,Suburban,50
63,1,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,1,0,50,Agent,24,0,4,3,1,12,646.4768162897836,50,Rural,0
53,0,Single,0,<1 year,100,0,Low,0,Liability-Only,-200,2150,0,0,0,0,Referral,28,1,4,0,3,3,695.8374012187613,50,Suburban,50
28,0,Divorced,0,<1 year,100,1,Low,50,Full Coverage,0,2350,0,0,0,0,Online,2,1,3,3,2,7,602.7629007504344,50,Rural,0
35,0,Married,86,>5 years,0,0,High,0,Liability-Only,-200,2036,1,0,0,50,Online,10,0,3,1,3,11,624.2612303609699,50,Rural,0
42,0,Widowed,0,1-5 years,50,1,Medium,100,Full Coverage,0,2450,0,0,0,0,Online,10,1,3,4,3,14,694.2103624491294,50,Urban,100
29,0,Widowed,0,<1 year,100,0,Low,0,Full Coverage,0,2350,1,0,0,50,Online,26,0,2,2,2,10,691.169679757144,50,Urban,100
65,1,Widowed,0,<1 year,100,1,High,200,Full Coverage,0,2300,1,1,0,100,Agent,22,1,2,5,1,9,747.7911207811625,-50,Rural,0
42,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2300,0,0,0,0,Online,17,1,7,2,2,10,706.7820310599926,-50,Urban,100
18,0,Divorced,0,1-5 years,50,2,Low,100,Liability-Only,-200,2200,0,1,0,50,Agent,14,1,7,1,3,10,643.6857657410299,50,Urban,100
45,0,Single,0,1-5 years,50,0,Medium,0,Liability-Only,-200,2150,0,0,0,0,Online,19,1,4,2,1,2,691.858460271805,50,Urban,100
34,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2386,0,0,0,0,Online,15,1,13,3,2,12,745.2225389535341,-50,Urban,100
38,0,Single,0,<1 year,100,0,Low,0,Full Coverage,0,2200,0,0,0,0,Referral,15,1,5,2,1,1,700.840335559445,-50,Rural,0
34,0,Single,0,1-5 years,50,1,Low,50,Full Coverage,0,2300,0,0,0,0,Online,15,1,6,1,3,7,753.9251444123182,-50,Urban,100
52,0,Widowed,0,1-5 years,50,0,Low,0,Liability-Only,-200,2100,0,0,0,0,Online,8,1,8,2,2,7,670.2798054608775,50,Suburban,50
56,1,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2300,0,0,0,0,Online,26,1,7,2,1,12,667.9702517811696,50,Suburban,50
44,0,Married,86,>5 years,0,1,Low,50,Full Coverage,0,2286,0,0,0,0,Online,14,1,4,0,1,12,717.2090117123483,-50,Suburban,50
34,0,Single,0,1-5 years,50,1,Low,50,Liability-Only,-200,2150,1,0,0,50,Online,1,1,3,2,3,7,650.0280140410123,50,Urban,100
39,0,Widowed,0,<1 year,100,0,Low,0,Full Coverage,0,2350,0,1,0,50,Online,1,1,6,1,3,4,634.7092365761589,50,Urban,100
40,0,Married,86,>5 years,0,2,Low,100,Full Coverage,0,2386,0,0,0,0,Agent,17,1,4,1,1,13,652.0255466070374,50,Rural,0
27,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2086,0,1,0,50,Online,5,1,7,2,3,2,754.6980951183947,-50,Urban,100
48,0,Single,0,1-5 years,50,0,Low,0,Liability-Only,-200,2000,0,0,0,0,Online,13,1,5,4,2,11,715.899339375725,-50,Suburban,50
46,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,1986,0,0,0,0,Agent,23,1,7,1,2,12,747.7494395624094,-50,Rural,0
63,1,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2186,0,0,0,0,Online,14,1,3,0,3,6,626.6949837818202,50,Suburban,50
58,1,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2236,0,0,0,0,Online,20,0,3,3,1,13,772.3782944924126,-50,Suburban,50
29,0,Divorced,0,<1 year,100,0,Low,0,Full Coverage,0,2200,1,0,0,50,Agent,16,1,10,1,3,2,739.431773833864,-50,Suburban,50
52,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2386,1,0,0,50,Agent,15,0,3,2,1,12,638.0227475477866,50,Urban,100
25,0,Married,86,<1 year,100,0,Low,0,Liability-Only,-200,2186,0,0,0,0,Online,9,1,5,4,1,14,752.6901292925382,-50,Urban,100
50,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2050,1,1,0,100,Online,22,1,3,2,2,4,778.8889950468684,-50,Rural,0
32,0,Widowed,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,1,0,0,50,Online,21,0,3,3,3,10,653.8203464350138,50,Suburban,50
24,0,Widowed,0,1-5 years,50,0,Low,0,Liability-Only,-200,2000,0,0,1,50,Agent,21,1,4,3,1,13,746.7087906784777,-50,Urban,100
44,0,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2536,0,0,0,0,Agent,6,1,7,1,3,14,620.5793721666012,50,Urban,100
18,0,Widowed,0,<1 year,100,1,Low,50,Full Coverage,0,2350,0,0,0,0,Online,28,1,4,0,1,8,725.8394014886611,-50,Urban,100
18,0,Married,86,1-5 years,50,1,Low,50,Full Coverage,0,2486,0,0,0,0,Online,18,1,4,4,3,5,676.907979648665,50,Urban,100
37,0,Single,0,>5 years,0,1,Medium,100,Liability-Only,-200,2050,0,1,0,50,Agent,3,1,3,0,3,13,671.1417254218456,50,Rural,0
41,0,Single,0,>5 years,0,1,Low,50,Full Coverage,0,2150,0,0,0,0,Referral,19,1,4,3,2,9,796.7334366053447,-50,Rural,0
34,0,Married,86,>5 years,0,0,Low,0,Liability-Only,-200,2036,0,0,0,0,Agent,14,1,6,1,3,12,720.1177406485388,-50,Suburban,50
18,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,0,0,0,0,Online,25,1,5,2,1,5,671.4602053583656,50,Rural,0
27,0,Married,86,<1 year,100,2,Low,100,Liability-Only,-200,2336,0,0,0,0,Referral,20,1,7,2,3,2,686.6073448947376,50,Suburban,50
45,0,Divorced,0,1-5 years,50,1,Low,50,Full Coverage,0,2200,0,0,0,0,Agent,14,1,4,2,3,1,728.4308181058973,-50,Rural,0
48,0,Married,86,1-5 years,50,0,Low,0,Liability-Only,-200,2036,0,0,0,0,Online,15,1,6,1,1,10,710.386278718056,-50,Rural,0
39,0,Single,0,<1 year,100,1,Low,50,Liability-Only,-200,2100,0,0,0,0,Online,22,0,3,2,1,14,703.4679357011742,-50,Suburban,50
57,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,1,0,0,50,Agent,13,1,4,2,3,2,710.2233031013174,-50,Urban,100
45,0,Married,86,<1 year,100,1,Low,50,Full Coverage,0,2286,1,1,0,100,Agent,1,1,3,1,3,1,773.7551204013482,-50,Suburban,50
28,0,Widowed,0,1-5 years,50,3,Medium,300,Liability-Only,-200,2300,1,0,0,50,Online,23,1,2,6,3,14,759.0148707974801,-50,Urban,100
35,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2250,0,0,0,0,Online,6,1,8,5,1,8,709.234497179858,-50,Urban,100
18,0,Widowed,0,<1 year,100,0,Low,0,Full Coverage,0,2200,0,1,1,100,Online,23,1,7,1,3,12,729.8809713862618,-50,Urban,100
38,0,Married,86,1-5 years,50,1,Medium,100,Full Coverage,0,2436,1,0,0,50,Online,26,0,3,1,1,10,693.049587042082,50,Suburban,50
56,1,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2336,1,0,0,50,Online,19,1,11,3,1,6,679.0550399930289,50,Suburban,50
50,0,Single,0,1-5 years,50,0,Low,0,Full Coverage,0,2200,0,1,0,50,Online,17,1,7,1,1,1,702.0574131326289,-50,Urban,100
61,1,Married,86,>5 years,0,0,Low,0,Full Coverage,0,2236,0,1,0,50,Agent,21,0,5,2,2,14,705.8170788504859,-50,Urban,100
35,0,Married,86,<1 year,100,0,Low,0,Full Coverage,0,2386,0,0,0,0,Online,22,0,5,3,1,12,692.5390261796232,50,Rural,0
60,1,Single,0,>5 years,0,0,Low,0,Liability-Only,-200,1850,0,1,1,100,Agent,26,1,8,2,2,4,702.3110266938082,-50,Suburban,50
37,0,Married,86,<1 year,100,0,High,0,Full Coverage,0,2386,0,0,0,0,Agent,4,0,3,2,1,14,689.3968055237859,50,Rural,0
62,1,Married,86,1-5 years,50,2,Medium,200,Full Coverage,0,2536,0,0,0,0,Online,8,1,4,1,3,6,748.9633999325288,-50,Urban,100
39,0,Married,86,1-5 years,50,0,Low,0,Full Coverage,0,2286,0,1,0,50,Online,11,0,3,1,3,8,763.1692451811803,-50,Urban,100
